547;98
547;161
548;7
548;27
548;108
549;3
549;99
550;5
550;122
551;54
551;136
551;161
552;1
552;25
552;27
552;160
553;22
554;40
554;61
554;99
554;122
555;35
555;161
556;5
556;108
556;109
557;27
557;54
558;7
558;90
559;99
559;161
560;115
560;122
560;160
561;27
563;108
563;161
564;99
565;27
565;122
568;161
569;3
570;27
570;99
571;14
572;108
572;122
572;160
573;54
574;7
574;9
574;161
575;27
577;31
577;99
578;56
579;22
579;122
580;27
580;28
580;59
580;161
581;3
581;25
581;75
581;160
582;1
582;5
582;7
583;31
584;12
584;22
584;27
584;49
584;122
584;161
587;5
587;108
587;150
588;1
588;2
588;27
588;56
588;161
589;3
589;25
589;122
590;68
591;160
592;22
592;27
592;161
594;1
594;98
595;5
595;161
596;27
596;122
597;76
598;56
599;68
600;60
600;94
600;160
600;161
601;27
602;63
602;150
603;134
604;52
604;79
604;149
604;161
605;34
605;42
605;122
605;130
606;27
606;62
606;72
607;43
607;150
608;86
608;134
609;81
610;25
610;79
611;9
611;55
611;85
611;108
612;27
612;36
612;43
612;91
612;134
613;84
614;66
614;122
615;37
615;55
615;79
615;89
616;35
616;78
616;138
617;27
617;61
617;134
618;84
619;79
619;112
619;122
620;59
623;27
623;55
623;74
623;161
624;75
625;5
625;35
625;84
625;134
626;42
626;122
627;27
628;83
628;105
628;161
629;7
629;160
630;99
631;27
631;61
632;133
632;134
633;89
633;108
634;161
635;55
636;27
636;54
636;122
638;99
640;27
640;161
642;22
643;54
645;5
645;122
645;161
646;27
649;84
649;99
651;161
653;7
653;27
655;54
655;122
655;160
657;25
657;161
658;99
659;27
659;150
665;27
665;122
667;130
667;161
669;150
672;56
675;27
675;54
675;108
677;161
679;122
681;9
683;60
685;27
692;133
696;27
696;54
696;122
696;161
700;59
702;107
703;27
703;130
703;142
704;7
704;161
707;105
708;27
709;25
711;75
712;107
712;133
713;5
714;22
714;27
715;161
717;49
717;94
718;111
720;5
720;66
720;88
721;71
721;161
722;99
723;79
724;134
725;141
726;162
727;27
727;161
729;57
730;121
730;130
732;55
732;150
733;122
733;161
735;107
745;161
750;107
751;27
761;107
768;70
770;102
772;107
773;161
774;77
776;66
777;59
779;27
779;142
779;161
780;5
780;107
781;23
783;7
785;27
786;5
788;161
789;31
793;111
797;22
797;27
799;99
801;161
808;135
809;161
820;161
825;5
860;21
863;30
864;4
867;6
870;8
871;118
872;4
873;161
974;146
983;117
1047;137
1052;161
1056;107
1063;121
1067;106
1068;111
1072;6
1076;99
1080;148
1137;60
1141;134
1142;79
1147;86
1150;134
1153;91
1158;134
1159;35
1159;66
1162;61
1170;84
1172;54
1180;8
1212;87
1277;122
1677;42
1683;40
2087;8
2298;121
2300;95
2305;106
2308;132
2310;93
2310;116
2311;95
2319;102
2323;17
2324;109
2324;116
2324;117
2325;122
2327;23
2328;5
2329;66
2331;127
2332;126
2334;108
2334;116
2334;122
2340;119
2341;1
2345;47
2351;8
2352;129
2363;137
2366;124
2367;116
2370;142
2371;32
2372;15
2372;161
2384;18
2384;32
2386;7
2391;22
2392;2
2392;27
2393;1
2394;51
2396;3
2397;28
2398;12
2398;97
2398;111
2400;7
2400;118
2400;149
2400;151
2400;161
2402;15
2402;27
2402;29
2402;112
2403;80
2403;122
2404;5
2404;9
2404;68
2405;2
2405;22
2406;1
2406;12
2406;108
2407;3
2409;31
2411;5
2411;68
2411;122
2412;112
2413;25
2415;27
2416;1
2417;161
2421;22
2423;5
2424;27
2425;2
2426;161
2427;12
2434;27
2440;105
2443;94
2445;27
2445;160
2445;161
2446;149
2447;99
2449;150
2453;142
2454;9
2454;128
2456;27
2457;150
2461;31
2463;59
2465;75
2465;161
2467;150
2468;27
2469;5
2473;161
2477;27
2489;161
2519;105
2521;27
2524;102
2527;128
2527;134
2527;161
2528;135
2529;133
2530;112
2531;150
2532;94
2532;107
2537;161
2541;141
2545;107
2546;9
2547;83
2550;89
2553;31
2553;107
2554;130
2557;3
2557;55
2558;18
2558;25
2559;133
2560;32
2560;145
2561;20
2561;97
2561;119
2561;161
2563;1
2563;6
2563;40
2563;59
2563;123
2564;21
2565;0
2565;29
2565;32
2565;68
2565;113
2565;136
2565;162
2566;27
2566;98
2567;97
2567;101
2567;105
2567;122
2567;133
2567;159
2567;161
2568;94
2568;106
2568;111
2568;138
2568;149
2569;83
2569;99
2569;107
2569;108
2569;152
2569;157
2570;22
2570;28
2570;40
2571;1
2571;12
2571;47
2571;68
2572;3
2572;35
2572;98
2573;2
2573;27
2573;136
2573;142
2574;99
2574;139
2574;159
2575;23
2575;146
2576;59
2576;68
2576;161
2577;7
2577;28
2578;98
2578;99
2579;5
2579;12
2579;27
2579;108
2579;157
2580;1
2580;159
2580;161
2581;2
2581;22
2582;3
2582;68
2582;99
2583;7
2583;109
2583;161
2584;27
2584;122
2584;152
2585;1
2585;31
2585;97
2586;12
2586;98
2587;5
2587;25
2587;161
2588;22
2588;68
2588;108
2588;128
2589;27
2589;94
2589;115
2589;122
2589;159
2590;7
2590;161
2591;5
2591;99
2591;152
2592;1
2592;2
2592;78
2592;80
2593;109
2593;122
2593;141
2593;160
2593;161
2594;27
2594;57
2594;97
2594;98
2594;108
2594;136
2595;22
2595;35
2595;99
2595;127
2595;157
2596;7
2596;14
2596;31
2596;40
2596;128
2597;3
2597;5
2597;54
2597;122
2597;161
2598;27
2598;108
2598;109
2598;152
2599;60
2599;99
2600;1
2600;98
2600;115
2600;122
2600;159
2600;160
2600;161
2601;22
2601;25
2601;136
2602;7
2602;40
2602;99
2602;108
2603;5
2603;27
2603;35
2603;68
2603;97
2603;122
2603;127
2604;12
2604;157
2604;161
2605;2
2605;50
2605;109
2605;152
2606;3
2606;98
2606;122
2607;1
2607;22
2607;27
2607;99
2607;108
2607;159
2607;161
2608;5
2608;35
2608;40
2608;61
2608;97
2608;160
2609;7
2609;81
2609;136
2610;122
2611;14
2611;27
2611;68
2611;109
2611;152
2611;161
2612;52
2612;79
2612;99
2612;108
2613;5
2613;98
2613;122
2613;157
2614;12
2614;25
2614;84
2614;127
2615;97
2615;115
2615;159
2615;161
2616;3
2616;7
2616;22
2616;27
2616;40
2616;109
2616;122
2616;152
2617;1
2617;2
2617;35
2617;99
2617;108
2617;136
2617;160
2618;5
2618;57
2618;98
2618;161
2619;122
2620;27
2620;79
2620;99
2621;97
2622;22
2622;68
2622;108
2622;157
2622;161
2623;5
2623;7
2623;109
2623;122
2623;159
2624;27
2624;40
2624;99
2624;160
2625;1
2625;152
2626;2
2626;14
2626;35
2626;161
2627;108
2627;122
2627;136
2628;27
2628;57
2628;98
2628;127
2629;3
2629;25
2629;99
2630;7
2630;22
2630;97
2630;109
2630;115
2630;122
2631;5
2631;40
2631;159
2631;161
2632;12
2632;27
2633;99
2633;108
2633;157
2633;160
2634;1
2634;122
2634;152
2634;161
2635;35
2635;50
2635;68
2635;98
2636;27
2636;83
2636;109
2637;5
2637;7
2637;97
2637;99
2637;161
2638;57
2638;108
2638;122
2638;136
2639;35
2639;79
2639;84
2640;3
2640;27
2640;40
2640;127
2640;159
2640;160
2641;22
2641;99
2641;122
2642;109
2642;161
2643;16
2643;108
2643;152
2643;157
2644;1
2644;5
2644;7
2644;25
2644;27
2644;35
2645;14
2645;50
2645;99
2645;122
2645;136
2645;161
2646;12
2646;97
2646;98
2646;160
2647;2
2647;109
2648;27
2648;35
2648;40
2648;108
2648;122
2649;3
2649;5
2649;22
2649;99
2649;161
2650;7
2650;31
2650;68
2651;1
2651;122
2652;25
2652;27
2652;115
2652;159
2653;5
2653;161
2654;22
2654;99
2654;108
2654;122
2654;127
2654;160
2655;27
2655;35
2655;97
2655;109
2656;12
2656;98
2656;136
2656;161
2657;1
2657;7
2657;122
2658;3
2658;5
2658;40
2658;57
2658;99
2658;108
2659;2
2659;27
2659;161
2660;22
2660;68
2661;122
2661;160
2662;35
2662;99
2663;7
2663;27
2663;161
2664;5
2664;122
2664;152
2665;1
2665;12
2665;108
2666;25
2666;27
2666;98
2666;159
2667;122
2668;99
2668;160
2668;161
2670;27
2670;35
2670;68
2671;122
2672;99
2672;161
2673;3
2673;7
2673;82
2674;22
2674;27
2675;5
2675;35
2675;50
2676;56
2676;122
2676;160
2677;1
2677;161
2678;27
2678;79
2679;52
2679;70
2679;134
2679;150
2680;122
2681;25
2681;161
2682;27
2682;56
2684;5
2684;160
2686;130
2687;27
2687;122
2687;150
2687;161
2688;56
2689;79
2689;108
2691;27
2694;122
2695;161
2696;27
2696;160
2697;56
2698;70
2699;122
2701;27
2701;161
2702;56
2704;9
2704;122
2707;7
2707;27
2707;160
2708;56
2708;105
2708;161
2709;130
2709;150
2710;108
2710;149
2711;27
2712;122
2713;59
2714;9
2715;27
2716;3
2718;5
2718;25
2718;75
2719;27
2719;122
2720;147
2723;22
2724;27
2724;116
2725;107
2726;11
2726;66
2726;161
2727;5
2729;27
2730;7
2730;105
2732;3
2732;107
2733;27
2734;161
2735;1
2736;12
2736;107
2736;138
2737;22
2737;141
2738;66
2739;2
2739;27
2739;161
2740;105
2740;110
2740;127
2741;99
2741;107
2742;68
2742;108
2743;7
2743;134
2743;161
2744;27
2744;78
2745;25
2745;59
2746;18
2746;28
2747;5
2747;27
2747;89
2747;161
2750;1
2750;7
2751;22
2751;27
2751;31
2751;161
2752;25
2752;71
2753;5
2754;3
2755;12
2755;27
2755;99
2756;1
2756;122
2756;161
2757;159
2758;79
2760;27
2761;161
2763;56
2764;108
2764;122
2765;7
2766;27
2767;161
2769;22
2771;27
2771;122
2772;5
2772;133
2773;161
2775;56
2776;27
2778;161
2779;122
2781;27
2781;88
2782;56
2786;134
2786;161
2787;27
2787;79
2788;7
2790;122
2791;150
2792;27
2793;56
2793;161
2794;149
2794;160
2797;150
2798;143
2799;27
2800;112
2801;9
2803;122
2805;27
2806;108
2812;27
2813;122
2815;31
2817;147
2818;122
2818;161
2820;66
2822;27
2825;107
2829;105
2830;161
2831;27
2832;107
2840;27
2840;161
2841;107
2849;161
2850;27
2850;78
2852;138
2853;107
2860;27
2864;107
2864;161
2867;99
2875;27
2876;161
2877;101
2883;104
2884;27
2884;161
2889;162
2890;161
2891;122
2892;111
2894;99
2895;157
2897;94
2897;161
2898;152
2900;142
2901;27
2902;99
2903;161
2904;97
2906;150
2907;108
2908;122
2908;128
2910;161
2914;5
2922;161
2925;27
2929;56
2933;161
2942;149
2964;150
2968;21
2969;107
2970;102
2971;27
2976;142
2976;161
2977;66
3007;137
3016;145
3017;124
3018;161
3019;149
3059;108
3235;107
3423;11
3449;39
3458;54
3461;40
3538;59
3541;75
3546;114
3552;18
3566;1
3579;6
3603;50
3609;84
3614;79
3717;17
3722;84
3722;122
3731;0
3739;6
3782;90
3844;72
4438;16
4445;68
4449;59
4451;18
4452;161
4454;105
4455;75
4456;97
4459;5
4459;149
4460;1
4460;151
4462;122
4464;7
4465;6
4465;25
4466;31
4466;112
4467;0
4467;22
4467;117
4469;1
4471;27
4472;6
4474;2
4474;122
4476;68
4479;28
4481;161
4482;126
4484;110
4485;3
4486;112
4487;12
4487;97
4487;108
4490;6
4490;161
4491;94
4492;8
4493;29
4493;112
4493;117
4494;40
4495;22
4497;160
4498;12
4500;161
4502;23
4503;8
4503;21
4504;32
4505;2
4507;99
4510;4
4513;8
4523;32
4526;21
4528;8
4536;102
4537;8
4540;107
4541;121
4541;161
4542;133
4549;107
4553;8
4553;123
4556;15
4560;32
4562;9
4567;31
4571;59
4572;32
4573;0
4573;8
4574;18
4576;105
4576;148
4577;4
4577;7
4578;134
4579;120
4580;161
4581;3
4581;114
4582;8
4582;122
4583;22
4584;97
4585;21
4585;134
4586;133
4586;161
4587;109
4588;5
4588;108
4588;149
4589;159
4590;30
4590;83
4591;122
4593;35
4595;8
4595;157
4600;5
4609;138
4615;17
4615;122
4618;131
4619;8
4625;139
4629;109
4632;100
4632;115
4632;116
4633;150
4634;108
4635;5
4636;160
4641;128
4642;8
4642;153
4643;132
4644;112
4645;161
4646;138
4646;151
4648;122
4649;152
4650;112
4652;17
4654;131
4657;31
4657;94
4658;141
4660;99
4660;112
4661;4
4662;8
4662;160
4665;97
4667;99
4670;122
4672;40
4675;99
4677;5
4690;122
4696;99
4702;92
4703;116
4706;122
4707;150
4752;66
5051;25
5055;5
5196;126
5199;112
5205;129
5206;108
5210;112
5417;151
5421;111
5426;131
5428;99
5431;140
5438;94
5440;150
5463;19
5471;17
5474;8
5475;13
5478;0
5481;31
5481;102
5482;5
5482;18
5483;122
5484;116
5484;145
5486;22
5486;66
5486;117
5487;3
5487;161
5488;7
5488;107
5489;12
5491;1
5492;5
5492;8
5492;68
5493;40
5493;161
5494;2
5496;30
5498;0
5498;161
5500;8
5502;3
5502;22
5502;68
5503;5
5504;161
5505;7
5506;30
5507;12
5508;2
5508;5
5508;8
5508;98
5508;105
5508;161
5510;111
5511;17
5512;110
5512;151
5513;8
5513;68
5513;94
5513;100
5513;141
5513;160
5514;31
5514;97
5514;99
5514;131
5514;161
5515;80
5515;150
5516;5
5516;108
5516;143
5516;152
5517;30
5517;113
5518;8
5518;94
5519;0
5519;31
5519;40
5519;127
5519;128
5520;160
5521;108
5522;5
5522;152
5523;98
5524;97
5525;113
5525;141
5525;161
5526;94
5527;30
5527;83
5527;112
5527;122
5527;123
5528;5
5528;31
5528;99
5528;108
5528;152
5528;155
5528;157
5529;8
5529;161
5531;3
5533;17
5533;97
5533;122
5534;94
5534;161
5535;47
5536;2
5537;8
5537;22
5537;30
5537;99
5537;108
5537;152
5538;5
5538;160
5539;7
5539;122
5539;161
5540;17
5540;68
5541;31
5541;89
5542;8
5543;0
5543;122
5543;161
5544;2
5544;5
5544;22
5544;30
5544;94
5544;99
5545;159
5546;12
5546;55
5546;80
5546;160
5547;3
5547;8
5547;161
5548;7
5548;122
5549;109
5549;127
5549;128
5550;5
5550;17
5550;99
5550;136
5550;157
5551;2
5551;8
5551;22
5551;31
5551;108
5551;150
5551;161
5552;68
5552;122
5553;98
5553;152
5553;161
5554;30
5554;141
5555;3
5555;122
5556;8
5556;94
5556;161
5557;2
5557;5
5558;83
5558;108
5558;157
5559;0
5559;12
5559;17
5559;161
5560;31
5560;122
5561;8
5561;22
5561;68
5561;98
5562;30
5562;97
5562;141
5562;161
5563;5
5563;13
5563;46
5563;60
5563;136
5563;152
5564;47
5564;78
5564;94
5564;99
5564;122
5564;128
5564;160
5565;2
5565;3
5565;7
5565;17
5565;161
5566;0
5566;8
5566;84
5566;157
5567;22
5567;30
5567;31
5567;89
5567;98
5568;5
5568;39
5568;83
5568;108
5568;122
5568;161
5569;12
5569;48
5569;99
5569;159
5570;8
5570;37
5570;54
5570;68
5570;109
5571;17
5571;88
5571;94
5571;127
5571;161
5572;2
5572;49
5572;80
5572;122
5573;0
5573;3
5573;7
5573;30
5573;38
5573;50
5573;67
5573;84
5573;99
5573;108
5573;128
5573;136
5573;152
5573;157
5574;5
5574;8
5574;82
5574;98
5574;161
5575;22
5575;35
5575;54
5575;90
5575;109
5575;122
5576;97
5576;159
5577;12
5577;99
5577;161
5578;5
5578;7
5578;17
5578;56
5578;68
5578;84
5578;108
5578;122
5578;127
5579;2
5579;8
5579;31
5579;38
5579;160
5579;161
5580;30
5580;109
5580;128
5580;152
5580;157
5581;22
5581;98
5582;0
5582;3
5582;54
5582;97
5582;122
5582;161
5583;5
5583;7
5583;8
5583;159
5584;108
5585;2
5585;30
5585;56
5585;122
5585;161
5586;17
5587;5
5587;8
5587;22
5587;133
5588;12
5588;97
5588;122
5588;161
5589;7
5589;68
5589;109
5589;128
5590;3
5590;30
5590;31
5590;108
5590;115
5590;117
5590;141
5590;157
5590;159
5591;2
5591;5
5591;8
5591;56
5591;122
5591;127
5591;161
5592;54
5592;112
5592;160
5593;0
5593;161
5594;22
5594;88
5594;94
5594;97
5594;117
5595;5
5595;7
5595;30
5595;122
5596;3
5596;8
5596;108
5596;161
5597;49
5597;112
5597;117
5598;2
5598;12
5598;122
5599;56
5599;161
5600;5
5600;30
5600;31
5600;68
5600;160
5601;8
5602;22
5602;97
5602;117
5602;122
5602;161
5603;3
5603;7
5604;5
5604;161
5605;8
5605;56
5605;108
5606;2
5606;30
5606;112
5606;117
5607;161
5608;68
5608;122
5608;160
5609;5
5610;7
5610;22
5610;161
5611;3
5611;8
5611;30
5611;50
5611;117
5612;12
5612;97
5613;161
5614;2
5614;5
5614;56
5614;105
5614;122
5615;8
5615;112
5616;7
5616;94
5616;117
5616;160
5617;30
5617;149
5617;161
5618;68
5619;5
5619;22
5620;8
5620;31
5620;49
5620;117
5621;54
5621;97
5621;105
5621;122
5622;2
5622;30
5622;149
5623;3
5623;5
5623;7
5624;110
5624;112
5624;117
5624;130
5625;8
5625;108
5625;149
5626;22
5626;122
5627;68
5627;116
5628;5
5628;12
5628;30
5629;7
5630;8
5630;52
5630;99
5630;117
5630;154
5631;2
5631;97
5631;108
5631;161
5632;122
5633;5
5634;22
5634;30
5634;84
5635;3
5635;7
5636;8
5636;161
5637;2
5637;5
5639;30
5640;99
5640;161
5641;7
5641;8
5642;122
5643;5
5643;161
5646;2
5646;30
5646;40
5647;161
5648;3
5648;8
5649;7
5649;17
5650;161
5651;5
5651;22
5651;160
5652;8
5652;30
5652;105
5653;68
5653;99
5653;111
5653;122
5654;161
5655;2
5655;84
5655;150
5656;143
5657;5
5657;161
5658;8
5658;30
5659;17
5659;160
5660;150
5660;161
5661;3
5661;31
5661;122
5662;30
5663;111
5663;141
5663;161
5664;8
5665;5
5665;22
5665;127
5666;94
5666;107
5666;122
5666;130
5666;143
5666;150
5667;2
5667;161
5668;136
5669;30
5669;157
5670;17
5670;98
5670;108
5670;161
5671;5
5671;31
5671;106
5672;8
5673;161
5674;3
5674;141
5675;68
5675;83
5675;138
5676;30
5676;161
5677;17
5677;22
5677;122
5678;2
5678;5
5678;98
5678;136
5678;161
5679;8
5679;89
5679;94
5679;157
5680;66
5680;78
5680;100
5680;106
5681;99
5681;122
5681;152
5681;161
5682;17
5682;30
5682;47
5682;62
5682;141
5683;3
5683;48
5683;60
5683;162
5684;98
5684;109
5684;122
5684;130
5684;161
5685;5
5685;68
5685;136
5685;150
5686;8
5686;46
5686;83
5686;134
5686;157
5686;161
5687;31
5687;54
5687;82
5687;143
5687;160
5688;2
5688;17
5688;30
5688;89
5688;108
5688;122
5688;128
5688;152
5689;84
5689;161
5690;127
5691;3
5692;8
5692;122
5692;161
5693;0
5693;22
5694;30
5694;136
5694;152
5694;161
5695;5
5695;54
5695;68
5695;138
5695;142
5696;2
5696;17
5696;122
5696;157
5697;98
5697;108
5697;161
5698;8
5698;99
5698;100
5699;7
5699;13
5699;30
5699;128
5699;159
5700;3
5700;5
5700;94
5700;97
5700;122
5700;141
5700;152
5700;160
5700;161
5701;31
5702;8
5702;22
5702;99
5702;161
5703;0
5703;2
5703;35
5703;122
5703;127
5704;5
5704;7
5704;12
5704;17
5704;30
5704;109
5705;97
5705;161
5706;8
5706;98
5706;99
5706;108
5706;122
5706;157
5707;22
5707;128
5707;136
5707;159
5708;2
5708;5
5708;56
5708;152
5708;161
5709;3
5709;7
5709;17
5709;30
5709;31
5709;122
5709;160
5710;8
5710;97
5710;161
5711;68
5712;0
5712;5
5712;22
5712;83
5712;122
5713;12
5713;54
5713;60
5713;108
5713;161
5714;2
5714;7
5714;8
5714;30
5714;98
5714;159
5715;109
5715;127
5715;128
5715;133
5715;161
5716;5
5716;17
5716;117
5716;122
5716;152
5717;22
5717;31
5717;97
5718;8
5718;99
5718;108
5718;157
5718;160
5718;161
5719;3
5719;5
5719;7
5719;30
5719;56
5719;122
5720;2
5721;128
5721;159
5721;161
5722;50
5722;94
5722;97
5722;122
5723;8
5723;30
5723;68
5724;0
5724;5
5724;7
5724;22
5724;108
5724;115
5724;161
5725;12
5725;117
5726;122
5726;159
5726;161
5727;2
5727;8
5727;56
5728;3
5728;5
5728;7
5728;30
5728;54
5729;22
5729;161
5730;117
5730;122
5730;160
5731;97
5732;2
5732;8
5732;161
5733;5
5733;7
5733;30
5733;31
5733;128
5734;50
5734;108
5734;117
5734;122
5734;161
5735;112
5736;8
5736;22
5736;56
5737;3
5737;68
5737;81
5737;161
5738;5
5738;7
5738;12
5738;30
5738;122
5740;2
5740;8
5740;117
5740;160
5740;161
5741;52
5741;112
5742;56
5742;97
5742;105
5742;161
5743;5
5743;72
5744;7
5744;30
5744;87
5745;8
5745;22
5745;44
5745;79
5745;108
5745;117
5745;127
5745;149
5746;2
5746;68
5746;122
5747;5
5748;91
5748;112
5749;30
5750;3
5750;7
5750;134
5751;8
5751;117
5751;122
5751;161
5752;12
5753;5
5754;2
5754;30
5754;105
5755;8
5755;161
5756;42
5756;112
5757;7
5757;68
5757;99
5757;117
5757;149
5759;122
5760;2
5760;8
5760;30
5760;134
5762;3
5762;5
5763;99
5765;161
5766;30
5767;8
5768;78
5769;7
5769;161
5770;80
5770;99
5772;30
5772;41
5772;130
5773;2
5773;5
5773;8
5773;122
5773;161
5774;36
5775;61
5775;87
5775;150
5776;79
5777;134
5777;161
5778;70
5779;17
5779;91
5780;30
5780;56
5780;108
5781;3
5781;8
5781;43
5781;161
5785;21
5785;56
5785;59
5785;83
5785;122
5785;134
5785;161
5786;5
5786;30
5787;79
5788;8
5788;161
5789;31
5790;106
5791;22
5791;105
5791;161
5792;17
5792;30
5792;56
5793;5
5793;68
5794;2
5794;8
5794;122
5794;161
5795;127
5796;13
5796;30
5796;105
5796;160
5797;0
5797;56
5797;149
5798;5
5798;138
5798;150
5798;161
5799;3
5799;68
5800;17
5800;22
5800;31
5800;122
5800;134
5801;8
5802;1
5802;30
5802;112
5802;152
5803;5
5803;149
5804;122
5807;8
5807;30
5808;22
5808;68
5808;105
5808;116
5810;5
5810;122
5810;161
5811;2
5812;0
5812;107
5813;30
5814;5
5814;8
5814;105
5814;161
5815;1
5815;7
5816;17
5816;134
5817;68
5817;110
5818;8
5818;161
5819;30
5820;5
5820;22
5820;99
5820;105
5821;161
5822;2
5823;8
5824;7
5824;134
5824;161
5826;5
5826;111
5827;3
5827;30
5828;8
5828;78
5828;99
5828;144
5828;161
5829;17
5829;68
5829;162
5830;7
5830;101
5831;161
5832;2
5832;8
5832;22
5832;79
5832;94
5833;99
5833;111
5833;121
5833;122
5833;143
5834;5
5834;30
5834;97
5834;115
5834;141
5834;150
5834;159
5834;161
5835;56
5835;80
5835;160
5836;68
5836;108
5836;122
5836;152
5836;157
5836;161
5837;8
5837;31
5838;30
5838;127
5839;2
5839;5
5839;94
5839;98
5839;122
5839;128
5839;161
5840;3
5840;17
5840;22
5840;34
5841;108
5842;8
5842;56
5842;141
5842;152
5842;157
5842;160
5842;161
5843;30
5843;122
5844;85
5844;97
5844;106
5844;161
5845;2
5845;5
5845;12
5845;31
5845;68
5845;83
5846;7
5846;17
5846;94
5846;98
5846;112
5846;122
5847;0
5847;8
5847;117
5847;133
5847;161
5848;22
5848;30
5848;88
5848;108
5849;3
5849;5
5849;56
5849;89
5849;161
5850;8
5850;79
5850;97
5850;122
5851;2
5851;55
5851;160
5852;7
5852;30
5852;112
5852;117
5852;161
5853;68
5853;134
5854;5
5854;8
5854;22
5854;31
5854;50
5854;108
5854;122
5855;94
5855;161
5856;3
5857;12
5857;30
5857;97
5857;117
5858;2
5858;70
5858;79
5858;127
5858;161
5859;5
5859;7
5859;8
5859;122
5860;86
5860;112
5861;22
5861;117
5861;161
5862;30
5863;5
5863;8
5863;99
5864;2
5864;161
5865;160
5866;7
5866;63
